Time [s],Voltage [V],X-averaged cell temperature [K]
15031.481,4.077,24.9
15032.46,4.0773,24.9
15033.47,4.0773,24.9
15034.476,4.0775,24.9
15035.454,4.0775,24.9
15036.464,4.0777,24.9
15037.472,4.0778,24.9
15038.506,4.0779,24.9
15039.459,4.078,24.9
15040.467,4.0781,24.9
15041.45,4.0783,24.9
15042.482,4.0784,24.9
15043.461,4.0786,24.9
15044.532,4.0787,24.9
15045.477,4.0788,24.9
15046.458,4.0789,24.9
15047.467,4.079,24.9
15048.476,4.0791,24.9
15049.455,4.0793,24.9
15050.464,4.0794,24.9
15051.47,4.0796,24.9
15052.479,4.0797,24.9
15053.458,4.0798,24.9
15054.464,4.0799,24.9
15055.471,4.08,24.9
15056.481,4.0802,24.9
15057.458,4.0804,24.9
15058.466,4.0805,24.9
15059.476,4.0806,24.9
15060.483,4.0807,24.9
15061.461,4.0808,24.9
15062.47,4.0809,24.9
15063.476,4.0812,24.9
15064.482,4.0812,24.9
15065.463,4.0814,24.9
15066.468,4.0815,24.9
15067.437,4.0816,24.9
15068.455,4.0817,24.9
15069.462,4.0818,24.9
15070.495,4.0819,24.9
15071.477,4.082,24.9
15072.455,4.0822,24.9
15073.485,4.0823,24.9
15074.471,4.0825,24.9
15075.477,4.0826,24.9
15076.458,4.0827,24.9
15077.464,4.0828,24.9
15078.474,4.0829,24.9
15079.483,4.083,24.9
15080.461,4.0832,24.9
15081.468,4.0833,24.9
15082.477,4.0835,24.9
15083.455,4.0836,24.9
15084.461,4.0837,24.9
15085.469,4.0838,24.9
15086.478,4.0839,24.9
15087.456,4.084,24.9
15088.465,4.0842,24.9
15089.473,4.0843,24.9
15090.48,4.0844,24.9
15091.46,4.0845,24.9
15092.468,4.0847,24.9
15093.469,4.0848,24.9
15094.483,4.0849,24.9
15095.462,4.085,24.9
15096.493,4.0852,24.9
15097.478,4.0853,24.9
15098.46,4.0854,24.9
15099.491,4.0855,24.9
15100.476,4.0857,24.9
15101.456,4.0858,24.9
15102.573,4.0859,24.9
15103.472,4.086,24.9
15104.482,4.0862,24.9
15105.463,4.0863,24.9
15106.467,4.0865,24.9
15107.477,4.0866,24.9
15108.459,4.0867,24.9
15109.466,4.0868,24.9
15110.474,4.0869,24.9
15111.455,4.087,24.9
15112.462,4.0872,24.9
15113.472,4.0873,24.9
15114.48,4.0874,24.9
15115.457,4.0875,24.9
15116.465,4.0876,24.9
15117.475,4.0877,24.9
15118.481,4.0879,24.9
15119.462,4.088,24.9
15120.472,4.0882,24.9
15121.479,4.0883,24.9
15122.485,4.0884,24.9
15123.469,4.0885,24.9
15124.475,4.0886,24.9
15125.506,4.0887,24.9
15126.466,4.0889,24.9
15127.473,4.0889,24.9
15128.451,4.0892,24.9
15129.465,4.0893,24.9
15130.47,4.0894,24.9
15131.524,4.0895,24.9
15132.455,4.0896,24.9
15133.459,4.0897,24.9
15134.469,4.0898,24.9
15135.476,4.09,24.9
15136.48,4.0902,24.9
15137.462,4.0903,24.9
15138.47,4.0904,24.9
15139.478,4.0905,24.9
15140.458,4.0906,24.9
15141.465,4.0907,24.9
15142.472,4.0908,24.9
15143.482,4.0909,24.9
15144.459,4.091,24.9
15145.463,4.0913,24.9
15146.473,4.0914,24.9
15147.481,4.0915,24.9
15148.482,4.0916,24.9
15149.464,4.0917,24.9
15150.472,4.0918,24.9
15151.503,4.0919,24.9
15152.46,4.0921,24.9
15153.467,4.0922,24.9
15154.464,4.0923,24.9
15155.48,4.0924,24.9
15156.46,4.0925,24.9
15157.467,4.0926,24.9
15158.476,4.0928,24.9
15159.455,4.0928,24.9
15160.464,4.0931,24.9
15161.469,4.0932,24.9
15162.475,4.0933,24.9
15163.456,4.0934,24.9
15164.461,4.0935,24.9
15165.469,4.0936,24.9
15166.478,4.0937,24.9
15167.454,4.0938,24.9
15168.463,4.0941,24.9
15169.471,4.0941,24.9
15170.477,4.0942,24.9
15171.48,4.0943,24.9
15172.463,4.0945,24.9
15173.468,4.0946,24.9
15174.463,4.0947,24.9
15175.455,4.0948,24.9
15176.46,4.0949,24.9
15177.529,4.0951,24.9
15178.478,4.0952,24.9
15179.458,4.0953,24.9
15180.52,4.0954,24.9
15181.471,4.0955,24.9
15182.48,4.0956,24.9
15183.463,4.0958,24.9
15184.467,4.0959,24.9
15185.475,4.0961,24.9
15186.457,4.0962,24.9
15187.461,4.0963,24.9
15188.469,4.0964,24.9
15189.48,4.0965,24.9
15190.458,4.0966,24.9
15191.465,4.0967,24.9
15192.477,4.0969,24.9
15193.454,4.0969,24.9
15194.459,4.0971,24.9
15195.471,4.0973,24.9
15196.478,4.0974,24.9
15197.454,4.0975,24.9
15198.468,4.0976,24.9
15199.473,4.0977,24.9
15200.478,4.0978,24.9
15201.46,4.0979,24.9
15202.466,4.0981,24.9
15203.471,4.0982,24.9
15204.455,4.0983,24.9
15205.46,4.0984,24.9
15206.489,4.0985,24.9
15207.476,4.0986,24.9
15208.455,4.0987,24.9
15209.496,4.0988,24.9
15210.471,4.0989,24.9
15211.479,4.0991,24.9
15212.568,4.0992,24.9
15213.468,4.0994,24.9
15214.476,4.0995,24.9
15215.452,4.0996,24.9
15216.464,4.0997,24.9
15217.474,4.0998,24.9
15218.463,4.0999,24.9
15219.462,4.1001,24.9
15220.471,4.1002,24.9
15221.488,4.1003,24.9
15222.458,4.1004,24.9
15223.466,4.1006,24.9
15224.476,4.1006,24.9
15225.455,4.1007,24.9
15226.462,4.1008,24.9
15227.472,4.1009,24.9
15228.481,4.1012,24.9
15229.46,4.1012,24.9
15230.47,4.1014,24.9
15231.476,4.1015,24.9
15232.455,4.1016,24.9
15233.466,4.1017,24.9
15234.472,4.1018,24.9
15235.478,4.1019,24.9
15236.46,4.1021,24.9
15237.467,4.1022,24.9
15238.475,4.1023,24.9
15239.459,4.1024,24.9
15240.467,4.1025,24.9
15241.468,4.1026,24.9
15242.457,4.1027,24.9
15243.462,4.1028,24.9
15244.525,4.1029,24.9
15245.483,4.1031,24.9
15246.461,4.1032,24.9
15247.504,4.1033,24.9
15248.478,4.1034,24.9
15249.457,4.1036,24.9
15250.559,4.1037,24.9
15251.475,4.1038,24.9
15252.481,4.104,24.9
15253.513,4.1041,24.9
15254.471,4.1042,24.9
15255.479,4.1043,24.9
15256.461,4.1044,24.9
15257.468,4.1045,24.9
15258.476,4.1046,24.9
15259.457,4.1047,24.9
15260.466,4.1048,24.9
15261.476,4.105,24.9
15262.458,4.1051,24.9
15263.466,4.1052,24.9
15264.47,4.1053,24.9
15265.482,4.1054,24.9
15266.461,4.1055,24.9
15267.467,4.1056,24.9
15268.482,4.1057,24.9
15269.459,4.1058,24.9
15270.481,4.106,24.9
15271.477,4.1061,24.9
15272.456,4.1062,24.9
15273.563,4.1063,24.9
15274.472,4.1064,24.9
15275.481,4.1065,24.9
15276.483,4.1066,24.9
15277.47,4.1067,24.9
15278.48,4.107,24.9
15279.462,4.107,24.9
15280.468,4.1071,24.9
15281.478,4.1073,24.9
15282.46,4.1074,24.9
15283.466,4.1075,24.9
15284.474,4.1076,24.9
15285.455,4.1076,24.9
15286.463,4.1078,24.9
15287.471,4.108,24.9
15288.454,4.1081,25
15289.462,4.1082,25
15290.467,4.1083,25
15291.479,4.1084,25
15292.46,4.1085,25
15293.461,4.1086,25
15294.476,4.1087,25
15295.483,4.1088,25
15296.448,4.109,25
15297.47,4.1091,25
15298.48,4.1092,25
15299.473,4.1093,25
15300.468,4.1094,25
15301.474,4.1095,25
15302.526,4.1096,25
15303.46,4.1097,25
15304.467,4.1098,25
15305.476,4.11,25
15306.481,4.1101,25
15307.46,4.1102,25
15308.471,4.1103,25
15309.476,4.1104,25
15310.483,4.1105,25
15311.463,4.1106,25
15312.467,4.1107,25
15313.475,4.1108,25
15314.456,4.111,25
15315.462,4.1111,25
15316.467,4.1112,25
15317.479,4.1113,25
15318.456,4.1114,25
15319.483,4.1115,25
15320.471,4.1116,25
15321.478,4.1117,25
15322.534,4.1118,25
15323.463,4.112,25
15324.473,4.1121,25
15325.57,4.1122,25
15326.459,4.1123,25
15327.468,4.1124,25
15328.487,4.1125,25
15329.454,4.1126,25
15330.463,4.1127,25
15331.471,4.1128,25
15332.475,4.113,25
15333.455,4.1131,25
15334.462,4.1132,25
15335.467,4.1133,25
15336.477,4.1134,25
15337.456,4.1135,25
15338.465,4.1136,25
15339.473,4.1137,25
15340.454,4.1138,25
15341.459,4.114,25
15342.466,4.1141,25
15343.476,4.1142,25
15344.483,4.1143,25
15345.46,4.1144,25
15346.47,4.1145,25
15347.476,4.1146,25
15348.454,4.1146,25
15349.466,4.1148,25
15350.47,4.115,25
15351.477,4.115,25
15352.459,4.1151,25
15353.463,4.1152,25
15354.467,4.1153,25
15355.48,4.1154,25
15356.459,4.1155,25
15357.489,4.1156,25
15358.478,4.1157,25
15359.458,4.1159,25
15360.467,4.116,25
15361.473,4.1161,25
15362.481,4.1162,25
15363.567,4.1163,25
15364.468,4.1164,25
15365.478,4.1165,25
15366.56,4.1166,25
15367.464,4.1167,25
15368.475,4.1169,25
15369.538,4.117,25
15370.461,4.1171,25
15371.47,4.1172,25
15372.486,4.1173,25
15373.457,4.1174,25
15374.467,4.1175,25
15375.478,4.1175,25
15376.456,4.1176,25
15377.466,4.1179,25
15378.478,4.1179,25
15379.456,4.118,25
15380.464,4.1181,25
15381.476,4.1182,25
15382.482,4.1183,25
15383.487,4.1184,25
15384.471,4.1185,25
15385.477,4.1186,25
15386.538,4.1187,25
15387.467,4.1189,25
15388.476,4.119,25
15389.457,4.1191,25
15390.466,4.1192,25
15391.475,4.1193,25
15392.455,4.1194,25
15393.464,4.1195,25
15394.472,4.1196,25
15395.462,4.1196,25
15396.461,4.1197,25
15397.472,4.1199,25
15398.46,4.12,25
15399.461,4.1201,25
15400.471,4.1202,25
15401.485,4.1203,25
15402.458,4.1204,25
15403.469,4.1205,25
15404.478,4.1206,25
15405.458,4.1207,25
15406.469,4.1209,25
15407.479,4.121,25
15408.461,4.121,25
15409.471,4.1212,25
15410.481,4.1212,25
15411.459,4.1213,25
15412.466,4.1215,25
15413.48,4.1215,25
15414.458,4.1216,25
15415.461,4.1217,25
15416.478,4.1219,25
15417.456,4.122,25
15418.487,4.1221,25
15419.476,4.1222,25
15420.454,4.1223,25
15421.543,4.1223,25
15422.473,4.1224,25
15423.454,4.1226,25
15424.507,4.1226,25
15425.471,4.1227,25
15426.477,4.1229,25
15427.463,4.123,25
15428.464,4.1231,25
15429.471,4.1232,25
15430.457,4.1233,25
15431.457,4.1234,25
15432.465,4.1234,25
15433.481,4.1236,25
15434.482,4.1236,25
15435.461,4.1237,25
15436.476,4.1239,25
15437.477,4.124,25
15438.455,4.1241,25
15439.466,4.1242,25
15440.471,4.1243,25
15441.477,4.1244,25
15442.459,4.1244,25
15443.464,4.1246,25
15444.494,4.1246,25
15445.482,4.1247,25
15446.458,4.1249,25
15447.47,4.125,25
15448.478,4.1251,25
15449.455,4.1252,25
15450.5,4.1253,25
15451.473,4.1254,25
15452.476,4.1255,25
15453.461,4.1256,25
15454.467,4.1256,25
15455.473,4.1257,25
15456.462,4.1259,25
15457.464,4.126,25
15458.47,4.1261,25
15459.459,4.1262,25
15460.459,4.1262,25
15461.465,4.1263,25
15462.483,4.1264,25
15463.455,4.1265,25
15464.461,4.1266,25
15465.477,4.1267,25
15466.479,4.1269,25
15467.456,4.127,25
15468.468,4.127,25
15469.477,4.1271,25
15470.483,4.1272,25
15471.467,4.1273,25
15472.472,4.1274,25
15473.471,4.1275,25
15474.461,4.1276,25
15475.465,4.1278,25
15476.551,4.1278,25
15477.455,4.1279,25
15478.46,4.128,25
15479.475,4.1281,25
15480.478,4.1282,25
15481.454,4.1283,25
15482.471,4.1284,25
15483.471,4.1284,25
15484.478,4.1285,25
15485.464,4.1286,25
15486.466,4.1288,25
15487.473,4.1289,25
15488.455,4.129,25
15489.463,4.1291,25
15490.467,4.1291,25
15491.479,4.1292,25
15492.456,4.1293,25
15493.517,4.1294,25
15494.473,4.1295,25
15495.481,4.1296,25
15496.495,4.1296,25
15497.468,4.1298,25
15498.476,4.1299,25
15499.478,4.13,25
15500.464,4.1301,25
15501.472,4.1302,25
15502.488,4.1302,25
15503.458,4.1303,25
15504.467,4.1304,25
15505.486,4.1305,25
15506.482,4.1306,25
15507.459,4.1306,25
15508.514,4.1308,25
15509.476,4.1309,25
15510.482,4.131,25
15511.471,4.1311,25
15512.47,4.1312,25
15513.478,4.1312,25
15514.467,4.1313,25
15515.465,4.1314,25
15516.474,4.1315,25
15517.46,4.1316,25
15518.461,4.1316,25
15519.469,4.1318,25
15520.485,4.1319,25
15521.456,4.132,25
15522.463,4.1321,25
15523.474,4.1321,25
15524.481,4.1322,25
15525.455,4.1323,25
15526.471,4.1324,25
15527.477,4.1325,25
15528.477,4.1325,25
15529.467,4.1326,25
15530.473,4.1328,25
15531.497,4.1329,25
15532.461,4.133,25
15533.468,4.1331,25
15534.475,4.1331,25
15535.456,4.1332,25
15536.462,4.1333,25
15537.478,4.1334,25
15538.482,4.1334,25
15539.458,4.1335,25
15540.526,4.1336,25
15541.477,4.1338,25
15542.455,4.1339,25
15543.483,4.1339,25
15544.472,4.134,25
15545.477,4.1341,25
15546.467,4.1342,25
15547.467,4.1343,25
15548.474,4.1343,25
15549.463,4.1344,25
15550.462,4.1345,25
15551.467,4.1345,25
15552.456,4.1346,25
15553.455,4.1348,25
15554.46,4.1349,25
15555.477,4.1349,25
15556.479,4.135,25
15557.456,4.1351,25
15558.469,4.1352,25
15559.474,4.1352,25
15560.474,4.1354,25
15561.46,4.1354,25
15562.465,4.1355,25
15563.448,4.1355,25
15564.481,4.1356,25
15565.457,4.1358,25
15566.544,4.1359,25
15567.474,4.1359,25
15568.48,4.136,25
15569.472,4.1361,25
15570.468,4.1362,25
15571.471,4.1362,25
15572.46,4.1363,25
15573.456,4.1364,25
15574.461,4.1365,25
15575.476,4.1365,25
15576.474,4.1366,25
15577.479,4.1368,25
15578.466,4.1369,25
15579.466,4.1369,25
15580.473,4.137,25
15581.454,4.1371,25
15582.459,4.1371,25
15583.464,4.1372,25
15584.475,4.1373,25
15585.479,4.1374,25
15586.457,4.1374,25
15587.469,4.1375,25
15588.476,4.1375,25
15589.455,4.1376,25
15590.467,4.1378,25
15591.473,4.1378,25
15592.474,4.1379,25
15593.461,4.138,25
15594.467,4.138,25
15595.455,4.1381,25
15596.455,4.1382,25
15597.458,4.1383,25
15598.508,4.1383,25
15599.476,4.1384,25
15600.481,4.1385,25
15601.469,4.1385,25
15602.469,4.1386,25
15603.473,4.1388,25
15604.488,4.1389,25
15605.461,4.1389,25
15606.464,4.139,25
15607.482,4.139,25
15608.454,4.1391,25
15609.459,4.1392,25
15610.475,4.1392,25
15611.476,4.1393,25
15612.482,4.1394,25
15613.469,4.1394,25
15614.469,4.1397,25
15615.473,4.1397,25
15616.454,4.1398,25
15617.46,4.1398,25
15618.462,4.1399,25
15619.476,4.1399,25
15620.483,4.14,25
15621.45,4.1401,25
15622.467,4.1402,25
15623.473,4.1403,25
15624.485,4.1403,25
15625.459,4.1404,25
15626.466,4.1404,25
15627.579,4.1405,25
15628.455,4.1405,25
15629.461,4.1407,25
15630.474,4.1408,25
15631.478,4.1408,25
15632.454,4.1409,25
15633.504,4.1409,25
15634.47,4.141,25
15635.476,4.1411,25
15636.464,4.1411,25
15637.463,4.1412,25
15638.471,4.1413,25
15639.458,4.1413,25
15640.458,4.1414,25
15641.465,4.1415,25
15642.48,4.1415,25
15643.481,4.1417,25
15644.457,4.1417,25
15645.468,4.1418,25
15646.473,4.1418,25
15647.479,4.1419,25
15648.463,4.142,25
15649.47,4.1421,25
15650.5,4.1421,25
15651.457,4.1422,25
15652.462,4.1422,25
15653.499,4.1423,25
15654.477,4.1423,25
15655.454,4.1424,25
15656.47,4.1424,25
15657.471,4.1425,25
15658.48,4.1427,25
15659.468,4.1427,25
15660.465,4.1428,25
15661.472,4.1428,25
15662.458,4.1429,25
15663.459,4.143,25
15664.467,4.143,25
15665.482,4.1431,25
15666.48,4.1431,25
15667.459,4.1432,25
15668.47,4.1433,25
15669.476,4.1433,25
15670.481,4.1434,25
15671.463,4.1435,25
15672.47,4.1435,25
15673.471,4.1435,25
15674.455,4.1437,25
15675.461,4.1438,25
15676.472,4.1438,25
15677.479,4.1439,25
15678.458,4.1439,25
15679.456,4.144,25
15680.474,4.144,25
15681.481,4.1441,25
15682.495,4.1441,25
15683.468,4.1442,25
15684.475,4.1442,25
15685.462,4.1443,25
15686.462,4.1444,25
15687.47,4.1444,25
15688.457,4.1445,25
15689.456,4.1445,25
15690.465,4.1447,25
15691.479,4.1448,25
15692.48,4.1448,25
15693.459,4.1449,25
15694.475,4.1449,25
15695.473,4.1449,25
15696.481,4.145,25
15697.462,4.1451,25
15698.469,4.1451,25
15699.476,4.1452,25
15700.458,4.1452,25
15701.462,4.1453,25
15702.491,4.1453,25
15703.48,4.1454,25
15704.456,4.1454,25
15705.532,4.1455,25
15706.474,4.1455,25
15707.477,4.1457,25
15708.574,4.1457,25
15709.465,4.1458,25
15710.47,4.1458,25
15711.478,4.1459,25
15712.457,4.1459,25
15713.462,4.146,25
15714.479,4.146,25
15715.48,4.1461,25
15716.457,4.1462,25
15717.474,4.1462,25
15718.473,4.1463,25
15719.478,4.1463,25
15720.465,4.1464,25
15721.463,4.1464,25
15722.469,4.1464,25
15723.485,4.1465,25
15724.457,4.1465,25
15725.464,4.1467,25
15726.476,4.1467,25
15727.481,4.1468,25
15728.459,4.1469,25
15729.471,4.1469,25
15730.476,4.1469,25
15731.482,4.147,25
15732.464,4.147,25
15733.471,4.1471,25
15734.499,4.1471,25
15735.462,4.1472,25
15736.47,4.1472,25
15737.536,4.1473,25
15738.461,4.1473,25
15739.47,4.1474,25
15740.456,4.1474,25
15741.456,4.1475,25
15742.466,4.1475,25
15743.48,4.1477,25
15744.482,4.1477,25
15745.463,4.1478,25
15746.472,4.1478,25
15747.478,4.1479,25
15748.46,4.1479,25
15749.469,4.148,25
15750.474,4.148,25
15751.482,4.148,25
15752.464,4.1481,25
15753.469,4.1481,25
15754.53,4.1482,25
15755.459,4.1482,25
15756.464,4.1483,25
15757.558,4.1483,25
15758.454,4.1484,25
15759.46,4.1484,25
15760.51,4.1485,25
15761.476,4.1485,25
15762.454,4.1485,25
15763.471,4.1487,25
15764.471,4.1488,25
15765.479,4.1488,25
15766.465,4.1488,25
15767.467,4.1489,25
15768.476,4.1489,25
15769.458,4.149,25
15770.463,4.149,25
15771.471,4.1491,25
15772.481,4.1491,25
15773.457,4.1491,25
15774.462,4.1492,25
15775.473,4.1493,25
15776.48,4.1493,25
15777.457,4.1493,25
15778.472,4.1494,25
15779.477,4.1494,25
15780.479,4.1494,25
15781.464,4.1495,25
15782.47,4.1497,25
15783.519,4.1497,25
15784.455,4.1497,25
15785.463,4.1498,25
15786.467,4.1498,25
15787.481,4.1499,25
15788.461,4.1499,25
15789.471,4.1499,25
15790.477,4.15,25
15791.455,4.15,25
15792.466,4.1501,24.9
15793.472,4.1501,24.9
15794.479,4.1502,24.9
15795.461,4.1502,24.9
15796.467,4.1503,24.9
15797.471,4.1503,24.9
15798.456,4.1504,24.9
15799.462,4.1504,24.9
15800.459,4.1504,24.9
15801.478,4.1505,24.9
15802.455,4.1505,24.9
15803.461,4.1505,24.9
15804.471,4.1507,24.9
15805.478,4.1508,24.9
15806.536,4.1508,24.9
15807.465,4.1508,24.9
15808.473,4.1509,24.9
15809.507,4.1509,24.9
15810.458,4.151,24.9
15811.464,4.151,24.9
15812.465,4.151,24.9
15813.478,4.1511,24.9
15814.456,4.1511,24.9
15815.468,4.1512,24.9
15816.47,4.1512,24.9
15817.476,4.1513,24.9
15818.461,4.1513,24.9
15819.466,4.1513,24.9
15820.471,4.1514,24.9
15821.483,4.1514,24.9
15822.459,4.1516,24.9
15823.464,4.1516,24.9
15824.474,4.1516,24.9
15825.48,4.1517,24.9
15826.457,4.1517,24.9
15827.468,4.1518,24.9
15828.473,4.1518,24.9
15829.478,4.1518,24.9
15830.462,4.1519,24.9
15831.465,4.152,24.9
15832.469,4.152,24.9
15833.481,4.152,24.9
15834.456,4.152,24.9
15835.461,4.1521,24.9
15836.473,4.1521,24.9
15837.478,4.1522,24.9
15838.483,4.1522,24.9
15839.467,4.1522,24.9
15840.469,4.1523,24.9
15841.471,4.1524,24.9
15842.456,4.1524,24.9
15843.461,4.1524,24.9
15844.453,4.1526,24.9
15845.477,4.1526,24.9
15846.482,4.1527,24.9
15847.54,4.1527,24.9
15848.471,4.1527,24.9
15849.476,4.1528,24.9
15850.509,4.1528,24.9
15851.464,4.1529,24.9
15852.467,4.1529,24.9
15853.455,4.153,24.9
15854.457,4.153,24.9
15855.461,4.1531,24.9
15856.521,4.153,24.9
15857.479,4.1531,24.9
15858.458,4.1531,24.9
15859.469,4.1532,24.9
15860.476,4.1532,24.9
15861.454,4.1533,24.9
15862.465,4.1533,24.9
15863.471,4.1533,24.9
15864.477,4.1534,24.9
15865.458,4.1534,24.9
15866.466,4.1536,24.9
15867.47,4.1536,24.9
15868.482,4.1536,24.9
15869.459,4.1537,24.9
15870.465,4.1537,24.9
15871.476,4.1538,24.9
15872.482,4.1538,24.9
15873.454,4.1539,24.9
15874.468,4.1539,24.9
15875.474,4.1539,24.9
15876.503,4.154,24.9
15877.46,4.154,24.9
15878.469,4.154,24.9
15879.464,4.1541,24.9
15880.455,4.1541,24.9
15881.46,4.1542,24.9
15882.458,4.1542,24.9
15883.475,4.1542,24.9
15884.454,4.1543,24.9
15885.505,4.1543,24.9
15886.469,4.1543,24.9
15887.474,4.1544,24.9
15888.457,4.1544,24.9
15889.462,4.1546,24.9
15890.468,4.1546,24.9
15891.477,4.1546,24.9
15892.482,4.1547,24.9
15893.459,4.1547,24.9
15894.468,4.1548,24.9
15895.474,4.1548,24.9
15896.481,4.1548,24.9
15897.462,4.1548,24.9
15898.469,4.1549,24.9
15899.474,4.1549,24.9
15900.457,4.155,24.9
15901.462,4.155,24.9
15902.492,4.1551,24.9
15903.476,4.1551,24.9
15904.483,4.1551,24.9
15905.45,4.1552,24.9
15906.47,4.1552,24.9
15907.478,4.1553,24.9
15908.475,4.1553,24.9
15909.464,4.1553,24.9
15910.471,4.1553,24.9
15911.513,4.1554,24.9
15912.456,4.1554,24.9
15913.464,4.1556,24.9
15914.474,4.1556,24.9
15915.48,4.1556,24.9
15916.459,4.1557,24.9
15917.468,4.1557,24.9
15918.475,4.1558,24.9
15919.48,4.1558,24.9
15920.461,4.1559,24.9
15921.467,4.1559,24.9
15922.469,4.1559,24.9
15923.48,4.1559,24.9
15924.458,4.156,24.9
15925.457,4.156,24.9
15926.471,4.1561,24.9
15927.477,4.1561,24.9
15928.468,4.1561,24.9
15929.462,4.1562,24.9
15930.472,4.1562,24.9
15931.441,4.1562,24.9
15932.457,4.1563,24.9
15933.465,4.1563,24.9
15934.511,4.1564,24.9
15935.479,4.1564,24.9
15936.458,4.1566,24.9
15937.468,4.1566,24.9
15938.471,4.1566,24.9
15939.48,4.1567,24.9
15940.461,4.1567,24.9
15941.467,4.1567,24.9
15942.477,4.1567,24.9
15943.458,4.1568,24.9
15944.465,4.1568,24.9
15945.474,4.1569,24.9
15946.456,4.1569,24.9
15947.461,4.1569,24.9
15948.471,4.157,24.9
15949.482,4.157,24.9
15950.459,4.157,24.9
15951.462,4.1571,24.9
15952.477,4.1571,24.9
15953.457,4.1572,24.9
15954.511,4.1572,24.9
15955.473,4.1573,24.9
15956.479,4.1573,24.9
15957.452,4.1573,24.9
15958.471,4.1573,24.9
15959.481,4.1574,24.9
15960.507,4.1574,24.9
15961.47,4.1576,24.9
15962.481,4.1576,24.9
15963.463,4.1577,24.9
15964.471,4.1577,24.9
15965.482,4.1577,24.9
15966.462,4.1578,24.9
15967.47,4.1578,24.9
15968.481,4.1578,24.9
15969.464,4.1578,24.9
15970.473,4.1579,24.9
15971.463,4.1579,24.9
15972.467,4.158,24.9
15973.476,4.158,24.9
15974.52,4.1581,24.9
15975.469,4.1581,24.9
15976.477,4.1581,24.9
15977.455,4.1581,24.9
15978.47,4.1582,24.9
15979.48,4.1582,24.9
15980.522,4.1583,24.9
15981.471,4.1583,24.9
15982.482,4.1584,24.9
15983.506,4.1584,24.9
15984.473,4.1584,24.9
15985.458,4.1586,24.9
15986.476,4.1586,24.9
15987.478,4.1586,24.9
15988.465,4.1587,24.9
15989.477,4.1587,24.9
15990.456,4.1587,24.9
15991.468,4.1588,24.9
15992.48,4.1588,24.9
15993.459,4.1589,24.9
15994.471,4.1589,24.9
15995.481,4.1589,24.9
15996.462,4.1589,24.9
15997.472,4.159,24.9
15998.454,4.159,24.9
15999.465,4.1591,24.9
16000.5,4.1591,24.9
16001.457,4.1591,24.9
16002.466,4.1592,24.9
16003.511,4.1592,24.9
16004.459,4.1592,24.9
16005.468,4.1593,24.9
16006.492,4.1593,24.9
16007.459,4.1594,24.9
16008.471,4.1594,24.9
16009.514,4.1594,24.9
16010.463,4.1596,24.9
16011.474,4.1596,24.9
16012.469,4.1596,24.9
16013.465,4.1597,24.9
16014.476,4.1597,24.9
16015.459,4.1598,24.9
16016.469,4.1598,24.9
16017.482,4.1598,24.9
16018.465,4.1599,24.9
16019.474,4.1599,24.9
16020.457,4.16,24.9
16021.466,4.16,24.9
16022.476,4.16,24.9
16023.485,4.16,24.9
16024.469,4.1601,24.9
16025.479,4.1601,24.9
16026.496,4.1602,24.9
16027.47,4.1602,24.9
16028.454,4.1602,24.9
16029.47,4.1602,24.9
16030.473,4.1603,24.9
16031.455,4.1603,24.9
16032.5,4.1604,24.9
16033.478,4.1604,24.9
16034.46,4.1604,24.9
16035.478,4.1606,24.9
16036.48,4.1606,24.9
16037.462,4.1607,24.9
16038.475,4.1607,24.9
16039.482,4.1607,24.9
16040.464,4.1607,24.9
16041.475,4.1608,24.9
16042.456,4.1608,24.9
16043.496,4.1609,24.9
16044.478,4.1609,24.9
16045.463,4.161,24.9
16046.45,4.161,24.9
16047.46,4.161,24.9
16048.476,4.1611,24.9
16049.482,4.1611,24.9
16050.47,4.1611,24.9
16051.457,4.1612,24.9
16052.476,4.1612,24.9
16053.48,4.1612,24.9
16054.468,4.1613,24.9
16055.474,4.1613,24.9
16056.467,4.1613,24.9
16057.469,4.1614,24.9
16058.483,4.1614,24.9
16059.456,4.1616,24.9
16060.459,4.1616,24.9
16061.464,4.1616,24.9
16062.472,4.1617,24.9
16063.467,4.1617,24.9
16064.476,4.1617,24.9
16065.455,4.1618,24.9
16066.504,4.1618,24.9
16067.456,4.1619,24.9
16068.47,4.1619,24.9
16069.526,4.1619,24.9
16070.469,4.162,24.9
16071.482,4.162,24.9
16072.493,4.162,24.9
16073.48,4.1621,24.9
16074.465,4.1621,24.9
16075.461,4.1622,24.9
16076.463,4.1622,24.9
16077.478,4.1622,24.9
16078.488,4.1623,24.9
16079.477,4.1622,24.9
16080.454,4.1623,24.9
16081.456,4.1624,24.9
16082.456,4.1624,24.9
16083.458,4.1624,24.9
16084.466,4.1626,24.9
16085.47,4.1626,24.9
16086.502,4.1627,24.9
16087.478,4.1627,24.9
16088.459,4.1627,24.9
16089.455,4.1628,24.9
16090.463,4.1628,24.9
16091.483,4.1628,24.9
16092.491,4.1629,24.9
16093.456,4.1629,24.9
16094.477,4.1629,24.9
16095.501,4.163,24.9
16096.48,4.163,24.9
16097.471,4.163,24.9
16098.496,4.1631,24.9
16099.478,4.1631,24.9
16100.47,4.1632,24.9
16101.464,4.1632,24.9
16102.477,4.1632,24.9
16103.469,4.1633,24.9
16104.46,4.1633,24.9
16105.47,4.1635,24.9
16106.489,4.1635,24.9
16107.475,4.1635,24.9
16108.464,4.1636,24.9
